Time,Algae Concentration (mg/L),Average - Input 1 (mV),Average - Input 2 (mV),Average - Input 3 (mV)
2021-01-15 03:00:00,4.488835000000001,92.0,81.50000000000001,79.33333333333333
2021-01-15 03:30:00,4.488835000000001,89.0,78.5,76.0
2021-01-15 04:00:00,4.488835000000001,89.0,78.75,76.5
2021-01-15 04:30:00,4.488835000000001,89.33333333333331,78.5,76.5
2021-01-15 05:00:00,4.488835000000001,89.55555555555556,79.33333333333333,76.66666666666667
2021-01-15 05:30:00,4.488835000000001,90.66666666666669,80.33333333333333,78.33333333333333
2021-01-15 06:00:00,4.488835000000001,91.11111111111113,81.16666666666666,79.16666666666667
2021-01-15 06:30:00,4.488835000000001,91.44444444444444,81.16666666666667,78.66666666666666
2021-01-15 07:00:00,4.488835000000001,90.77777777777777,80.33333333333334,78.83333333333333
2021-01-15 07:30:00,4.488835000000001,92.0,82.5,79.99999999999999
2021-01-15 08:00:00,4.488835000000001,91.2222222222222,81.83333333333333,78.99999999999999
2021-01-15 08:30:00,4.488835000000001,90.66666666666669,81.16666666666666,78.5
2021-01-15 09:00:00,4.488835000000001,92.55555555555556,83.50000000000001,80.66666666666667
2021-01-15 09:30:00,4.488835000000001,93.7777777777778,84.33333333333333,82.33333333333333
2021-01-15 10:00:00,4.488835000000001,95.88888888888887,86.83333333333334,84.33333333333334
2021-01-15 10:30:00,4.488835000000001,97.11111111111109,87.83333333333331,85.16666666666666
2021-01-15 11:00:00,4.488835000000001,98.0,88.16666666666669,85.83333333333333
2021-01-15 11:30:00,4.488835000000001,98.22222222222223,89.0,86.49999999999999
2021-01-15 12:00:00,4.488835000000001,97.77777777777777,89.0,86.33333333333331
2021-01-15 12:30:00,4.488835000000001,98.44444444444444,89.0,86.5
2021-01-15 13:00:00,4.488835000000001,97.66666666666669,88.5,86.5
2021-01-15 13:30:00,4.488835000000001,96.66666666666669,87.83333333333334,85.16666666666666
2021-01-15 14:00:00,4.488835000000001,97.33333333333331,88.5,86.0
2021-01-15 14:30:00,4.488835000000001,99.55555555555556,90.33333333333331,87.66666666666666
2021-01-15 15:00:00,4.488835000000001,100.0,91.25,88.0
2021-01-15 15:30:00,4.488835000000001,100.11111111111109,91.0,88.33333333333334
2021-01-15 16:00:00,4.488835000000001,101.33333333333331,92.0,89.0
2021-01-15 16:30:00,4.488835000000001,99.16666666666669,90.0,87.0
2021-01-15 17:00:00,4.488835000000001,100.44444444444444,91.33333333333334,88.33333333333334
2021-01-15 17:30:00,4.488835000000001,101.44444444444444,92.66666666666666,90.16666666666666
2021-01-15 18:00:00,4.488835000000001,102.11111111111113,93.5,90.16666666666666
2021-01-15 18:30:00,4.488835000000001,103.2222222222222,95.16666666666669,91.16666666666669
2021-01-15 19:00:00,4.488835000000001,103.11111111111109,94.5,90.66666666666666
2021-01-15 19:30:00,4.488835000000001,103.55555555555556,95.5,91.5
2021-01-15 20:00:00,4.488835000000001,103.0,94.16666666666669,90.83333333333331
2021-01-15 20:30:00,4.488835000000001,101.5,95.5,91.5
2021-01-15 21:00:00,4.488835000000001,101.11111111111113,95.5,91.16666666666669
2021-01-15 21:30:00,4.488835000000001,100.77777777777777,94.83333333333331,90.83333333333331
2021-01-15 22:00:00,4.488835000000001,100.83333333333331,95.5,91.25
2021-01-15 22:30:00,4.488835000000001,100.66666666666669,94.66666666666669,90.33333333333334
2021-01-15 23:00:00,4.488835000000001,100.88888888888891,95.0,90.83333333333334
2021-01-15 23:30:00,4.488835000000001,100.33333333333331,95.16666666666666,90.5
2021-01-16 00:00:00,4.488835000000001,101.22222222222223,95.16666666666666,91.0
2021-01-16 00:30:00,4.488835000000001,100.55555555555556,94.83333333333331,90.5
2021-01-16 01:00:00,4.488835000000001,100.0,94.5,90.0
2021-01-16 01:30:00,4.488835000000001,100.88888888888891,94.5,90.5
2021-01-16 02:00:00,4.488835000000001,100.77777777777777,94.66666666666666,90.0
2021-01-16 02:30:00,4.488835000000001,99.88888888888887,94.0,89.83333333333334
2021-01-16 03:00:00,4.488835000000001,99.33333333333331,93.75,89.0
2021-01-16 03:30:00,4.488835000000001,99.33333333333331,93.66666666666666,88.83333333333331
2021-01-16 04:00:00,4.488835000000001,99.33333333333331,93.83333333333334,89.16666666666666
2021-01-16 04:30:00,4.488835000000001,99.66666666666669,93.5,88.83333333333334
2021-01-16 05:00:00,4.488835000000001,99.33333333333331,93.75,89.0
2021-01-16 05:30:00,4.488835000000001,97.0,91.5,87.16666666666666
2021-01-16 06:00:00,4.488835000000001,98.33333333333331,92.83333333333331,88.16666666666669
2021-01-16 06:30:00,4.488835000000001,99.44444444444444,93.83333333333334,89.16666666666669
2021-01-16 07:00:00,4.488835000000001,99.66666666666669,94.16666666666666,89.5
2021-01-16 07:30:00,4.488835000000001,101.55555555555556,96.66666666666666,91.83333333333334
2021-01-16 08:00:00,4.488835000000001,100.33333333333331,94.83333333333334,90.16666666666666
2021-01-16 08:30:00,4.488835000000001,101.11111111111113,97.0,92.0
2021-01-16 09:00:00,4.488835000000001,101.16666666666669,96.5,92.0
2021-01-16 09:30:00,4.488835000000001,102.0,97.16666666666666,92.5
2021-01-16 10:00:00,4.488835000000001,102.66666666666669,98.16666666666666,93.5
2021-01-16 10:30:00,4.488835000000001,102.33333333333331,97.83333333333331,93.16666666666669
2021-01-16 11:00:00,4.488835000000001,102.44444444444444,97.83333333333334,93.5
2021-01-16 11:30:00,4.488835000000001,103.44444444444444,98.5,94.16666666666666
2021-01-16 12:00:00,4.488835000000001,104.66666666666669,99.5,94.5
2021-01-16 12:30:00,4.488835000000001,102.55555555555556,97.5,92.5
2021-01-16 13:00:00,4.488835000000001,102.88888888888891,98.33333333333334,93.5
2021-01-16 13:30:00,4.488835000000001,104.55555555555556,99.33333333333334,95.33333333333334
